nombre,Country/Region,Lat,Long,Date,value,Deaths,Recovered,item
Guizhou,China,26.8154,106.8748,2/2/2020,38,0,2,12
Guizhou,China,26.8154,106.8748,2/3/2020,46,0,2,13
Guizhou,China,26.8154,106.8748,2/4/2020,58,0,2,14
Guizhou,China,26.8154,106.8748,2/5/2020,64,1,9,15
Guizhou,China,26.8154,106.8748,2/6/2020,71,1,6,16
Guizhou,China,26.8154,106.8748,2/7/2020,81,1,6,17
Guizhou,China,26.8154,106.8748,2/8/2020,89,1,7,18
Guizhou,China,26.8154,106.8748,2/9/2020,99,1,7,19
Guizhou,China,26.8154,106.8748,2/10/2020,109,1,10,20
Guizhou,China,26.8154,106.8748,2/11/2020,127,1,17,21
Guizhou,China,26.8154,106.8748,2/12/2020,133,1,18,22
Guizhou,China,26.8154,106.8748,2/13/2020,135,1,27,23
Guizhou,China,26.8154,106.8748,2/14/2020,140,1,28,24
Guizhou,China,26.8154,106.8748,2/15/2020,143,1,41,25
Guizhou,China,26.8154,106.8748,2/16/2020,144,1,46,26
Guizhou,China,26.8154,106.8748,2/17/2020,146,1,57,27
Guizhou,China,26.8154,106.8748,2/18/2020,146,2,66,28
Guizhou,China,26.8154,106.8748,2/19/2020,146,2,70,29
Guizhou,China,26.8154,106.8748,2/20/2020,146,2,72,30
Guizhou,China,26.8154,106.8748,2/21/2020,146,2,77,31
Guizhou,China,26.8154,106.8748,2/22/2020,146,2,90,32
Guizhou,China,26.8154,106.8748,2/23/2020,146,2,102,33
Guizhou,China,26.8154,106.8748,2/24/2020,146,2,102,34
Guizhou,China,26.8154,106.8748,2/25/2020,146,2,104,35
Guizhou,China,26.8154,106.8748,2/26/2020,146,2,104,36
Guizhou,China,26.8154,106.8748,2/27/2020,146,2,112,37
Guizhou,China,26.8154,106.8748,2/28/2020,146,2,112,38
Guizhou,China,26.8154,106.8748,2/29/2020,146,2,112,39
Guizhou,China,26.8154,106.8748,3/1/2020,146,2,112,40
Guizhou,China,26.8154,106.8748,3/2/2020,146,2,114,41
Guizhou,China,26.8154,106.8748,3/3/2020,146,2,114,42
Guizhou,China,26.8154,106.8748,3/4/2020,146,2,114,43
Guizhou,China,26.8154,106.8748,3/5/2020,146,2,114,44
Guizhou,China,26.8154,106.8748,3/6/2020,146,2,114,45
Guizhou,China,26.8154,106.8748,3/7/2020,146,2,115,46
Guizhou,China,26.8154,106.8748,3/8/2020,146,2,117,47
Guizhou,China,26.8154,106.8748,3/9/2020,146,2,123,48
Guizhou,China,26.8154,106.8748,3/10/2020,146,2,129,49
Guizhou,China,26.8154,106.8748,3/11/2020,146,2,133,50
Guizhou,China,26.8154,106.8748,3/12/2020,146,2,137,51
Guizhou,China,26.8154,106.8748,3/13/2020,146,2,140,52
Guizhou,China,26.8154,106.8748,3/14/2020,146,2,143,53
Guizhou,China,26.8154,106.8748,3/15/2020,146,2,143,54
Guizhou,China,26.8154,106.8748,3/16/2020,146,2,144,55
Guizhou,China,26.8154,106.8748,3/17/2020,147,2,144,56
Guizhou,China,26.8154,106.8748,3/18/2020,146,2,144,57
Guizhou,China,26.8154,106.8748,3/19/2020,146,2,144,58
Guizhou,China,26.8154,106.8748,3/20/2020,146,2,144,59
Guizhou,China,26.8154,106.8748,3/21/2020,146,2,144,60
Guizhou,China,26.8154,106.8748,3/22/2020,146,2,144,61
Guizhou,China,26.8154,106.8748,3/23/2020,146,2,144,62
Guizhou,China,26.8154,106.8748,3/24/2020,146,2,144,63
Guizhou,China,26.8154,106.8748,3/25/2020,146,2,144,64
Guizhou,China,26.8154,106.8748,3/26/2020,146,2,144,65
Guizhou,China,26.8154,106.8748,3/27/2020,146,2,144,66
Guizhou,China,26.8154,106.8748,3/28/2020,146,2,144,67
Guizhou,China,26.8154,106.8748,3/29/2020,146,2,144,68
Guizhou,China,26.8154,106.8748,3/30/2020,146,2,144,69
Guizhou,China,26.8154,106.8748,3/31/2020,146,2,144,70
Guizhou,China,26.8154,106.8748,4/1/2020,146,2,144,71
Guizhou,China,26.8154,106.8748,4/2/2020,146,2,144,72
Guizhou,China,26.8154,106.8748,4/3/2020,146,2,144,73
Guizhou,China,26.8154,106.8748,4/4/2020,146,2,144,74
Guizhou,China,26.8154,106.8748,4/5/2020,146,2,144,75
Guizhou,China,26.8154,106.8748,4/6/2020,146,2,144,76
Guizhou,China,26.8154,106.8748,4/7/2020,146,2,144,77
Guizhou,China,26.8154,106.8748,4/8/2020,146,2,144,78
Guizhou,China,26.8154,106.8748,4/9/2020,146,2,144,79
Guizhou,China,26.8154,106.8748,4/10/2020,146,2,144,80
Guizhou,China,26.8154,106.8748,4/11/2020,146,2,144,81
Guizhou,China,26.8154,106.8748,4/12/2020,146,2,144,82
Guizhou,China,26.8154,106.8748,4/13/2020,146,2,144,83
Guizhou,China,26.8154,106.8748,4/14/2020,146,2,144,84
Guizhou,China,26.8154,106.8748,4/15/2020,146,2,144,85
Guizhou,China,26.8154,106.8748,4/16/2020,146,2,144,86
Guizhou,China,26.8154,106.8748,4/17/2020,146,2,144,87
Guizhou,China,26.8154,106.8748,4/18/2020,146,2,144,88
Guizhou,China,26.8154,106.8748,4/19/2020,147,2,145,89
Guizhou,China,26.8154,106.8748,4/20/2020,147,2,145,90
Guizhou,China,26.8154,106.8748,4/21/2020,147,2,145,91
Guizhou,China,26.8154,106.8748,4/22/2020,147,2,145,92
Guizhou,China,26.8154,106.8748,4/23/2020,147,2,145,93
Guizhou,China,26.8154,106.8748,4/24/2020,147,2,145,94
Guizhou,China,26.8154,106.8748,4/25/2020,147,2,145,95
Guizhou,China,26.8154,106.8748,4/26/2020,147,2,145,96
Guizhou,China,26.8154,106.8748,4/27/2020,147,2,145,97
Guizhou,China,26.8154,106.8748,4/28/2020,147,2,145,98
Guizhou,China,26.8154,106.8748,4/29/2020,147,2,145,99
Guizhou,China,26.8154,106.8748,4/30/2020,147,2,145,100
Guizhou,China,26.8154,106.8748,5/1/2020,147,2,145,101
Guizhou,China,26.8154,106.8748,5/2/2020,147,2,145,102
Guizhou,China,26.8154,106.8748,5/3/2020,147,2,145,103
Guizhou,China,26.8154,106.8748,5/4/2020,147,2,145,104
Guizhou,China,26.8154,106.8748,5/5/2020,147,2,145,105
Guizhou,China,26.8154,106.8748,5/6/2020,147,2,145,106
Guizhou,China,26.8154,106.8748,5/7/2020,147,2,145,107
Guizhou,China,26.8154,106.8748,5/8/2020,147,2,145,108
Guizhou,China,26.8154,106.8748,5/9/2020,147,2,145,109
Guizhou,China,26.8154,106.8748,5/10/2020,147,2,145,110
Guizhou,China,26.8154,106.8748,5/11/2020,147,2,145,111
Guizhou,China,26.8154,106.8748,5/12/2020,147,2,145,112
Guizhou,China,26.8154,106.8748,5/13/2020,147,2,145,113
Guizhou,China,26.8154,106.8748,5/14/2020,147,2,145,114
Guizhou,China,26.8154,106.8748,5/15/2020,147,2,145,115
Guizhou,China,26.8154,106.8748,5/16/2020,147,2,145,116
Guizhou,China,26.8154,106.8748,5/17/2020,147,2,145,117
Guizhou,China,26.8154,106.8748,5/18/2020,147,2,145,118
Guizhou,China,26.8154,106.8748,5/19/2020,147,2,145,119
Guizhou,China,26.8154,106.8748,5/20/2020,147,2,145,120
Guizhou,China,26.8154,106.8748,5/21/2020,147,2,145,121
Guizhou,China,26.8154,106.8748,5/22/2020,147,2,145,122
Guizhou,China,26.8154,106.8748,5/23/2020,147,2,145,123
Guizhou,China,26.8154,106.8748,5/24/2020,147,2,145,124
Guizhou,China,26.8154,106.8748,5/25/2020,147,2,145,125
Hainan,China,19.1959,109.7453,1/22/2020,4,0,0,1
Hainan,China,19.1959,109.7453,1/23/2020,5,0,0,2
Hainan,China,19.1959,109.7453,1/24/2020,8,0,0,3
Hainan,China,19.1959,109.7453,1/25/2020,19,0,0,4
Hainan,China,19.1959,109.7453,1/26/2020,22,0,0,5
Hainan,China,19.1959,109.7453,1/27/2020,33,1,0,6
Hainan,China,19.1959,109.7453,1/28/2020,40,1,0,7
Hainan,China,19.1959,109.7453,1/29/2020,43,1,0,8
Hainan,China,19.1959,109.7453,1/30/2020,46,1,1,9
Hainan,China,19.1959,109.7453,1/31/2020,52,1,1,10
Hainan,China,19.1959,109.7453,2/1/2020,62,1,1,11
Hainan,China,19.1959,109.7453,2/2/2020,64,1,4,12
Hainan,China,19.1959,109.7453,2/3/2020,72,1,4,13
Hainan,China,19.1959,109.7453,2/4/2020,80,1,5,14
Hainan,China,19.1959,109.7453,2/5/2020,99,1,5,15
Hainan,China,19.1959,109.7453,2/6/2020,106,1,8,16
Hainan,China,19.1959,109.7453,2/7/2020,117,2,10,17
Hainan,China,19.1959,109.7453,2/8/2020,124,2,14,18
Hainan,China,19.1959,109.7453,2/9/2020,131,3,19,19
Hainan,China,19.1959,109.7453,2/10/2020,138,3,19,20
Hainan,China,19.1959,109.7453,2/11/2020,144,3,20,21
Hainan,China,19.1959,109.7453,2/12/2020,157,4,27,22
Hainan,China,19.1959,109.7453,2/13/2020,157,4,30,23
Hainan,China,19.1959,109.7453,2/14/2020,159,4,43,24
Hainan,China,19.1959,109.7453,2/15/2020,162,4,39,25
Hainan,China,19.1959,109.7453,2/16/2020,162,4,52,26
Hainan,China,19.1959,109.7453,2/17/2020,163,4,59,27
Hainan,China,19.1959,109.7453,2/18/2020,163,4,79,28
Hainan,China,19.1959,109.7453,2/19/2020,168,4,84,29
Hainan,China,19.1959,109.7453,2/20/2020,168,4,86,30
Hainan,China,19.1959,109.7453,2/21/2020,168,4,95,31
Hainan,China,19.1959,109.7453,2/22/2020,168,4,104,32
Hainan,China,19.1959,109.7453,2/23/2020,168,5,106,33
Hainan,China,19.1959,109.7453,2/24/2020,168,5,116,34
Hainan,China,19.1959,109.7453,2/25/2020,168,5,124,35
Hainan,China,19.1959,109.7453,2/26/2020,168,5,129,36
Hainan,China,19.1959,109.7453,2/27/2020,168,5,131,37
Hainan,China,19.1959,109.7453,2/28/2020,168,5,133,38
Hainan,China,19.1959,109.7453,2/29/2020,168,5,148,39
Hainan,China,19.1959,109.7453,3/1/2020,168,5,149,40
Hainan,China,19.1959,109.7453,3/2/2020,168,5,151,41
Hainan,China,19.1959,109.7453,3/3/2020,168,5,155,42
Hainan,China,19.1959,109.7453,3/4/2020,168,5,158,43
Hainan,China,19.1959,109.7453,3/5/2020,168,6,158,44
Hainan,China,19.1959,109.7453,3/6/2020,168,6,158,45
Hainan,China,19.1959,109.7453,3/7/2020,168,6,158,46
Hainan,China,19.1959,109.7453,3/8/2020,168,6,159,47
Hainan,China,19.1959,109.7453,3/9/2020,168,6,159,48
Hainan,China,19.1959,109.7453,3/10/2020,168,6,159,49
Hainan,China,19.1959,109.7453,3/11/2020,168,6,159,50
Hainan,China,19.1959,109.7453,3/12/2020,168,6,160,51
Hainan,China,19.1959,109.7453,3/13/2020,168,6,160,52
Hainan,China,19.1959,109.7453,3/14/2020,168,6,160,53
Hainan,China,19.1959,109.7453,3/15/2020,168,6,160,54
Hainan,China,19.1959,109.7453,3/16/2020,168,6,161,55
Hainan,China,19.1959,109.7453,3/17/2020,168,6,161,56
Hainan,China,19.1959,109.7453,3/18/2020,168,6,161,57
Hainan,China,19.1959,109.7453,3/19/2020,168,6,161,58
Hainan,China,19.1959,109.7453,3/20/2020,168,6,161,59
Hainan,China,19.1959,109.7453,3/21/2020,168,6,161,60
Hainan,China,19.1959,109.7453,3/22/2020,168,6,161,61
Hainan,China,19.1959,109.7453,3/23/2020,168,6,161,62
Hainan,China,19.1959,109.7453,3/24/2020,168,6,168,63
Hainan,China,19.1959,109.7453,3/25/2020,168,6,168,64
Hainan,China,19.1959,109.7453,3/26/2020,168,6,168,65
Hainan,China,19.1959,109.7453,3/27/2020,168,6,168,66
Hainan,China,19.1959,109.7453,3/28/2020,168,6,168,67
Hainan,China,19.1959,109.7453,3/29/2020,168,6,168,68
Hainan,China,19.1959,109.7453,3/30/2020,168,6,168,69
Hainan,China,19.1959,109.7453,3/31/2020,168,6,168,70
Hainan,China,19.1959,109.7453,4/1/2020,168,6,168,71
Hainan,China,19.1959,109.7453,4/2/2020,168,6,162,72
Hainan,China,19.1959,109.7453,4/3/2020,168,6,162,73
Hainan,China,19.1959,109.7453,4/4/2020,168,6,162,74
Hainan,China,19.1959,109.7453,4/5/2020,168,6,162,75
Hainan,China,19.1959,109.7453,4/6/2020,168,6,162,76
Hainan,China,19.1959,109.7453,4/7/2020,168,6,162,77
Hainan,China,19.1959,109.7453,4/8/2020,168,6,162,78
Hainan,China,19.1959,109.7453,4/9/2020,168,6,162,79
Hainan,China,19.1959,109.7453,4/10/2020,168,6,162,80
Hainan,China,19.1959,109.7453,4/11/2020,168,6,162,81
Hainan,China,19.1959,109.7453,4/12/2020,168,6,162,82
Hainan,China,19.1959,109.7453,4/13/2020,168,6,162,83
Hainan,China,19.1959,109.7453,4/14/2020,168,6,162,84
Hainan,China,19.1959,109.7453,4/15/2020,168,6,162,85
Hainan,China,19.1959,109.7453,4/16/2020,168,6,162,86
Hainan,China,19.1959,109.7453,4/17/2020,168,6,162,87
Hainan,China,19.1959,109.7453,4/18/2020,168,6,162,88
Hainan,China,19.1959,109.7453,4/19/2020,168,6,162,89
Hainan,China,19.1959,109.7453,4/20/2020,168,6,162,90
Hainan,China,19.1959,109.7453,4/21/2020,168,6,162,91
Hainan,China,19.1959,109.7453,4/22/2020,168,6,162,92
Hainan,China,19.1959,109.7453,4/23/2020,168,6,162,93
Hainan,China,19.1959,109.7453,4/24/2020,168,6,162,94
Hainan,China,19.1959,109.7453,4/25/2020,168,6,162,95
Hainan,China,19.1959,109.7453,4/26/2020,168,6,162,96
Hainan,China,19.1959,109.7453,4/27/2020,168,6,162,97
Hainan,China,19.1959,109.7453,4/28/2020,168,6,162,98
Hainan,China,19.1959,109.7453,4/29/2020,168,6,162,99
Hainan,China,19.1959,109.7453,4/30/2020,168,6,162,100
Hainan,China,19.1959,109.7453,5/1/2020,168,6,162,101
Hainan,China,19.1959,109.7453,5/2/2020,168,6,162,102
Hainan,China,19.1959,109.7453,5/3/2020,168,6,162,103
Hainan,China,19.1959,109.7453,5/4/2020,168,6,162,104
Hainan,China,19.1959,109.7453,5/5/2020,168,6,162,105
Hainan,China,19.1959,109.7453,5/6/2020,168,6,162,106
Hainan,China,19.1959,109.7453,5/7/2020,168,6,162,107
Hainan,China,19.1959,109.7453,5/8/2020,168,6,162,108
Hainan,China,19.1959,109.7453,5/9/2020,168,6,162,109
Hainan,China,19.1959,109.7453,5/10/2020,168,6,162,110
Hainan,China,19.1959,109.7453,5/11/2020,168,6,162,111
Hainan,China,19.1959,109.7453,5/12/2020,168,6,162,112
Hainan,China,19.1959,109.7453,5/13/2020,168,6,162,113
Hainan,China,19.1959,109.7453,5/14/2020,168,6,162,114
Hainan,China,19.1959,109.7453,5/15/2020,169,6,162,115
Hainan,China,19.1959,109.7453,5/16/2020,169,6,162,116
Hainan,China,19.1959,109.7453,5/17/2020,169,6,162,117
Hainan,China,19.1959,109.7453,5/18/2020,169,6,162,118
Hainan,China,19.1959,109.7453,5/19/2020,169,6,162,119
Hainan,China,19.1959,109.7453,5/20/2020,169,6,162,120
Hainan,China,19.1959,109.7453,5/21/2020,169,6,162,121
Hainan,China,19.1959,109.7453,5/22/2020,169,6,162,122
Hainan,China,19.1959,109.7453,5/23/2020,169,6,162,123
Hainan,China,19.1959,109.7453,5/24/2020,169,6,162,124
Hainan,China,19.1959,109.7453,5/25/2020,169,6,162,125
Hebei,China,39.549,116.1306,1/22/2020,1,0,0,1
Hebei,China,39.549,116.1306,1/23/2020,1,1,0,2
Hebei,China,39.549,116.1306,1/24/2020,2,1,0,3
Hebei,China,39.549,116.1306,1/25/2020,8,1,0,4
Hebei,China,39.549,116.1306,1/26/2020,13,1,0,5
Hebei,China,39.549,116.1306,1/27/2020,18,1,0,6
Hebei,China,39.549,116.1306,1/28/2020,33,1,0,7
Hebei,China,39.549,116.1306,1/29/2020,48,1,0,8
Hebei,China,39.549,116.1306,1/30/2020,65,1,0,9
Hebei,China,39.549,116.1306,1/31/2020,82,1,0,10
Hebei,China,39.549,116.1306,2/1/2020,96,1,0,11
Hebei,China,39.549,116.1306,2/2/2020,104,1,3,12
Hebei,China,39.549,116.1306,2/3/2020,113,1,3,13
Hebei,China,39.549,116.1306,2/4/2020,126,1,4,14
Hebei,China,39.549,116.1306,2/5/2020,135,1,6,15
Hebei,China,39.549,116.1306,2/6/2020,157,1,13,16
Hebei,China,39.549,116.1306,2/7/2020,172,1,22,17
Hebei,China,39.549,116.1306,2/8/2020,195,1,30,18
Hebei,China,39.549,116.1306,2/9/2020,206,2,34,19
Hebei,China,39.549,116.1306,2/10/2020,218,2,41,20
Hebei,China,39.549,116.1306,2/11/2020,239,2,48,21
Hebei,China,39.549,116.1306,2/12/2020,251,2,54,22
Hebei,China,39.549,116.1306,2/13/2020,265,3,68,23
Hebei,China,39.549,116.1306,2/14/2020,283,3,87,24
Hebei,China,39.549,116.1306,2/15/2020,291,3,101,25
Hebei,China,39.549,116.1306,2/16/2020,300,3,105,26
Hebei,China,39.549,116.1306,2/17/2020,301,3,122,27
Hebei,China,39.549,116.1306,2/18/2020,306,4,136,28
Hebei,China,39.549,116.1306,2/19/2020,306,4,152,29
Hebei,China,39.549,116.1306,2/20/2020,307,5,169,30
Hebei,China,39.549,116.1306,2/21/2020,308,5,184,31
Hebei,China,39.549,116.1306,2/22/2020,309,6,203,32
Hebei,China,39.549,116.1306,2/23/2020,311,6,219,33
Hebei,China,39.549,116.1306,2/24/2020,311,6,234,34
Hebei,China,39.549,116.1306,2/25/2020,311,6,248,35
Hebei,China,39.549,116.1306,2/26/2020,312,6,261,36
Hebei,China,39.549,116.1306,2/27/2020,317,6,274,37
Hebei,China,39.549,116.1306,2/28/2020,318,6,277,38
Hebei,China,39.549,116.1306,2/29/2020,318,6,282,39
Hebei,China,39.549,116.1306,3/1/2020,318,6,294,40
Hebei,China,39.549,116.1306,3/2/2020,318,6,296,41
Hebei,China,39.549,116.1306,3/3/2020,318,6,300,42
Hebei,China,39.549,116.1306,3/4/2020,318,6,301,43
Hebei,China,39.549,116.1306,3/5/2020,318,6,304,44
Hebei,China,39.549,116.1306,3/6/2020,318,6,305,45
Hebei,China,39.549,116.1306,3/7/2020,318,6,307,46
Hebei,China,39.549,116.1306,3/8/2020,318,6,307,47
Hebei,China,39.549,116.1306,3/9/2020,318,6,307,48
Hebei,China,39.549,116.1306,3/10/2020,318,6,307,49
Hebei,China,39.549,116.1306,3/11/2020,318,6,307,50
Hebei,China,39.549,116.1306,3/12/2020,318,6,308,51
Hebei,China,39.549,116.1306,3/13/2020,318,6,310,52
Hebei,China,39.549,116.1306,3/14/2020,318,6,310,53
Hebei,China,39.549,116.1306,3/15/2020,318,6,310,54
Hebei,China,39.549,116.1306,3/16/2020,318,6,310,55
Hebei,China,39.549,116.1306,3/17/2020,318,6,310,56
Hebei,China,39.549,116.1306,3/18/2020,318,6,310,57
Hebei,China,39.549,116.1306,3/19/2020,318,6,310,58
Hebei,China,39.549,116.1306,3/20/2020,318,6,310,59
Hebei,China,39.549,116.1306,3/21/2020,318,6,310,60
Hebei,China,39.549,116.1306,3/22/2020,319,6,310,61
Hebei,China,39.549,116.1306,3/23/2020,319,6,310,62
Hebei,China,39.549,116.1306,3/24/2020,319,6,310,63
Hebei,China,39.549,116.1306,3/25/2020,319,6,310,64
Hebei,China,39.549,116.1306,3/26/2020,319,6,310,65
Hebei,China,39.549,116.1306,3/27/2020,319,6,310,66
Hebei,China,39.549,116.1306,3/28/2020,319,6,310,67
Hebei,China,39.549,116.1306,3/29/2020,319,6,310,68
Hebei,China,39.549,116.1306,3/30/2020,321,6,310,69
Hebei,China,39.549,116.1306,3/31/2020,321,6,310,70
Hebei,China,39.549,116.1306,4/1/2020,323,6,310,71
Hebei,China,39.549,116.1306,4/2/2020,325,6,310,72
Hebei,China,39.549,116.1306,4/3/2020,326,6,310,73
Hebei,China,39.549,116.1306,4/4/2020,326,6,310,74
Hebei,China,39.549,116.1306,4/5/2020,327,6,310,75
Hebei,China,39.549,116.1306,4/6/2020,327,6,310,76
Hebei,China,39.549,116.1306,4/7/2020,327,6,312,77
Hebei,China,39.549,116.1306,4/8/2020,327,6,312,78
Hebei,China,39.549,116.1306,4/9/2020,327,6,313,79
Hebei,China,39.549,116.1306,4/10/2020,327,6,313,80
Hebei,China,39.549,116.1306,4/11/2020,327,6,313,81
Hebei,China,39.549,116.1306,4/12/2020,327,6,313,82
Hebei,China,39.549,116.1306,4/13/2020,327,6,313,83
Hebei,China,39.549,116.1306,4/14/2020,327,6,314,84
Hebei,China,39.549,116.1306,4/15/2020,327,6,314,85
Hebei,China,39.549,116.1306,4/16/2020,328,6,315,86
Hebei,China,39.549,116.1306,4/17/2020,328,6,316,87
Hebei,China,39.549,116.1306,4/18/2020,328,6,316,88
Hebei,China,39.549,116.1306,4/19/2020,328,6,316,89
Hebei,China,39.549,116.1306,4/20/2020,328,6,317,90
Hebei,China,39.549,116.1306,4/21/2020,328,6,317,91
Hebei,China,39.549,116.1306,4/22/2020,328,6,317,92
Hebei,China,39.549,116.1306,4/23/2020,328,6,317,93
Hebei,China,39.549,116.1306,4/24/2020,328,6,318,94
Hebei,China,39.549,116.1306,4/25/2020,328,6,318,95
Hebei,China,39.549,116.1306,4/26/2020,328,6,318,96
Hebei,China,39.549,116.1306,4/27/2020,328,6,318,97
Hebei,China,39.549,116.1306,4/28/2020,328,6,318,98
Hebei,China,39.549,116.1306,4/29/2020,328,6,318,99
Hebei,China,39.549,116.1306,4/30/2020,328,6,318,100
Hebei,China,39.549,116.1306,5/1/2020,328,6,318,101
Hebei,China,39.549,116.1306,5/2/2020,328,6,318,102
Hebei,China,39.549,116.1306,5/3/2020,328,6,318,103
Hebei,China,39.549,116.1306,5/4/2020,328,6,320,104
Hebei,China,39.549,116.1306,5/5/2020,328,6,320,105
Hebei,China,39.549,116.1306,5/6/2020,328,6,320,106
Hebei,China,39.549,116.1306,5/7/2020,328,6,320,107
Hebei,China,39.549,116.1306,5/8/2020,328,6,320,108
Hebei,China,39.549,116.1306,5/9/2020,328,6,321,109
Hebei,China,39.549,116.1306,5/10/2020,328,6,321,110
Hebei,China,39.549,116.1306,5/11/2020,328,6,321,111
Hebei,China,39.549,116.1306,5/12/2020,328,6,321,112
Hebei,China,39.549,116.1306,5/13/2020,328,6,321,113
Hebei,China,39.549,116.1306,5/14/2020,328,6,321,114
Hebei,China,39.549,116.1306,5/15/2020,328,6,321,115
Hebei,China,39.549,116.1306,5/16/2020,328,6,321,116
Hebei,China,39.549,116.1306,5/17/2020,328,6,322,117
Hebei,China,39.549,116.1306,5/18/2020,328,6,322,118
Hebei,China,39.549,116.1306,5/19/2020,328,6,322,119
Hebei,China,39.549,116.1306,5/20/2020,328,6,322,120
Hebei,China,39.549,116.1306,5/21/2020,328,6,322,121
Hebei,China,39.549,116.1306,5/22/2020,328,6,322,122
Hebei,China,39.549,116.1306,5/23/2020,328,6,322,123
Hebei,China,39.549,116.1306,5/24/2020,328,6,322,124
Hebei,China,39.549,116.1306,5/25/2020,328,6,322,125
Heilongjiang,China,47.862,127.7615,1/22/2020,0,0,0,1
Heilongjiang,China,47.862,127.7615,1/23/2020,2,0,0,2
Heilongjiang,China,47.862,127.7615,1/24/2020,4,1,0,3
Heilongjiang,China,47.862,127.7615,1/25/2020,9,1,0,4
Heilongjiang,China,47.862,127.7615,1/26/2020,15,1,0,5
Heilongjiang,China,47.862,127.7615,1/27/2020,21,1,0,6
Heilongjiang,China,47.862,127.7615,1/28/2020,33,1,0,7
Heilongjiang,China,47.862,127.7615,1/29/2020,38,1,0,8
Heilongjiang,China,47.862,127.7615,1/30/2020,44,2,0,9
Heilongjiang,China,47.862,127.7615,1/31/2020,59,2,0,10
Heilongjiang,China,47.862,127.7615,2/1/2020,80,2,0,11
Heilongjiang,China,47.862,127.7615,2/2/2020,95,2,0,12
Heilongjiang,China,47.862,127.7615,2/3/2020,121,2,0,13
Heilongjiang,China,47.862,127.7615,2/4/2020,155,2,0,14
Heilongjiang,China,47.862,127.7615,2/5/2020,190,2,0,15
Heilongjiang,China,47.862,127.7615,2/6/2020,227,3,0,16
Heilongjiang,China,47.862,127.7615,2/7/2020,277,3,0,17
Heilongjiang,China,47.862,127.7615,2/8/2020,295,5,0,18
Heilongjiang,China,47.862,127.7615,2/9/2020,307,6,0,19
Heilongjiang,China,47.862,127.7615,2/10/2020,331,7,0,20
Heilongjiang,China,47.862,127.7615,2/11/2020,360,8,0,21
Heilongjiang,China,47.862,127.7615,2/12/2020,378,8,0,22
Heilongjiang,China,47.862,127.7615,2/13/2020,395,9,0,23
Heilongjiang,China,47.862,127.7615,2/14/2020,419,11,0,24
Heilongjiang,China,47.862,127.7615,2/15/2020,425,11,0,25
Heilongjiang,China,47.862,127.7615,2/16/2020,445,11,0,26
Heilongjiang,China,47.862,127.7615,2/17/2020,457,11,0,27
Heilongjiang,China,47.862,127.7615,2/18/2020,464,11,0,28
Heilongjiang,China,47.862,127.7615,2/19/2020,470,12,0,29
Heilongjiang,China,47.862,127.7615,2/20/2020,476,12,0,30
Heilongjiang,China,47.862,127.7615,2/21/2020,479,12,0,31
Heilongjiang,China,47.862,127.7615,2/22/2020,479,12,0,32
Heilongjiang,China,47.862,127.7615,2/23/2020,480,12,0,33
Heilongjiang,China,47.862,127.7615,2/24/2020,480,12,0,34
Heilongjiang,China,47.862,127.7615,2/25/2020,480,12,0,35
Heilongjiang,China,47.862,127.7615,2/26/2020,480,12,0,36
Heilongjiang,China,47.862,127.7615,2/27/2020,480,13,0,37
Heilongjiang,China,47.862,127.7615,2/28/2020,480,13,0,38
Heilongjiang,China,47.862,127.7615,2/29/2020,480,13,0,39
Heilongjiang,China,47.862,127.7615,3/1/2020,480,13,0,40
Heilongjiang,China,47.862,127.7615,3/2/2020,480,13,0,41
Heilongjiang,China,47.862,127.7615,3/3/2020,480,13,0,42
Heilongjiang,China,47.862,127.7615,3/4/2020,480,13,0,43
Heilongjiang,China,47.862,127.7615,3/5/2020,481,13,0,44
Heilongjiang,China,47.862,127.7615,3/6/2020,481,13,0,45
Heilongjiang,China,47.862,127.7615,3/7/2020,481,13,0,46
Heilongjiang,China,47.862,127.7615,3/8/2020,481,13,0,47
Heilongjiang,China,47.862,127.7615,3/9/2020,481,13,0,48
Heilongjiang,China,47.862,127.7615,3/10/2020,481,13,0,49
Heilongjiang,China,47.862,127.7615,3/11/2020,482,13,0,50
Heilongjiang,China,47.862,127.7615,3/12/2020,482,13,0,51
Heilongjiang,China,47.862,127.7615,3/13/2020,482,13,0,52
Heilongjiang,China,47.862,127.7615,3/14/2020,482,13,0,53
Heilongjiang,China,47.862,127.7615,3/15/2020,482,13,0,54
Heilongjiang,China,47.862,127.7615,3/16/2020,482,13,0,55
Heilongjiang,China,47.862,127.7615,3/17/2020,482,13,0,56
Heilongjiang,China,47.862,127.7615,3/18/2020,482,13,0,57
Heilongjiang,China,47.862,127.7615,3/19/2020,483,13,0,58
Heilongjiang,China,47.862,127.7615,3/20/2020,484,13,0,59
Heilongjiang,China,47.862,127.7615,3/21/2020,484,13,0,60
Heilongjiang,China,47.862,127.7615,3/22/2020,484,13,0,61
Heilongjiang,China,47.862,127.7615,3/23/2020,484,13,0,62
Heilongjiang,China,47.862,127.7615,3/24/2020,484,13,0,63
Heilongjiang,China,47.862,127.7615,3/25/2020,484,13,0,64
Heilongjiang,China,47.862,127.7615,3/26/2020,484,13,0,65
Heilongjiang,China,47.862,127.7615,3/27/2020,484,13,0,66
Heilongjiang,China,47.862,127.7615,3/28/2020,484,13,0,67
Heilongjiang,China,47.862,127.7615,3/29/2020,484,13,0,68
